uf,name,code,dbpedia,dbpedia_pt,wikidata
AM,Urucurituba,1304401,http://dbpedia.org/resource/Urucurituba,http://pt.dbpedia.org/resource/Urucurituba,http://www.wikidata.org/entity/Q1793833
AP,Amapá,1600105,http://dbpedia.org/resource/Amapá_(municipality),,http://www.wikidata.org/entity/Q586263
AP,Calçoene,1600204,http://dbpedia.org/resource/Calçoene,http://pt.dbpedia.org/resource/Calçoene,http://www.wikidata.org/entity/Q1754431
AP,Cutias,1600212,,,
AP,Ferreira Gomes,1600238,http://dbpedia.org/resource/Ferreira_Gomes,http://pt.dbpedia.org/resource/Ferreira_Gomes,http://www.wikidata.org/entity/Q1647054
AP,Itaubal,1600253,http://dbpedia.org/resource/Itaubal,http://pt.dbpedia.org/resource/Itaubal,http://www.wikidata.org/entity/Q368933
AP,Laranjal do Jari,1600279,,http://pt.dbpedia.org/resource/Laranjal_do_Jari,http://www.wikidata.org/entity/Q1117969
AP,Macapá,1600303,http://dbpedia.org/resource/Macapá,,http://www.wikidata.org/entity/Q180215
AP,Mazagão,1600402,http://dbpedia.org/resource/Mazagão,http://pt.dbpedia.org/resource/Mazagão_(Amapá),http://www.wikidata.org/entity/Q1800704
AP,Oiapoque,1600501,http://dbpedia.org/resource/Oiapoque,http://pt.dbpedia.org/resource/Oiapoque,http://www.wikidata.org/entity/Q906717
AP,Pedra Branca do Amapari,1600154,http://dbpedia.org/resource/Pedra_Branca_do_Amapari,http://pt.dbpedia.org/resource/Pedra_Branca_do_Amapari,http://www.wikidata.org/entity/Q1772647
AP,Porto Grande,1600535,,http://pt.dbpedia.org/resource/Porto_Grande,http://www.wikidata.org/entity/Q1772692
AP,Pracuúba,1600550,,,
AP,Santana,1600600,"http://dbpedia.org/resource/Santana,_Amapá",http://pt.dbpedia.org/resource/Santana_(Amapá),http://www.wikidata.org/entity/Q22015743
AP,Serra do Navio,1600055,http://dbpedia.org/resource/Serra_do_Navio,http://pt.dbpedia.org/resource/Serra_do_Navio,http://www.wikidata.org/entity/Q1754413
AP,Tartarugalzinho,1600709,,,
AP,Vitória do Jari,1600808,http://dbpedia.org/resource/Vitória_do_Jari,http://pt.dbpedia.org/resource/Vitória_do_Jari,http://www.wikidata.org/entity/Q1772675
BA,Abaré,2900207,http://dbpedia.org/resource/Abaré,http://pt.dbpedia.org/resource/Abaré,http://www.wikidata.org/entity/Q1647789
BA,Abaíra,2900108,http://dbpedia.org/resource/Abaíra,http://pt.dbpedia.org/resource/Abaíra,http://www.wikidata.org/entity/Q1645077
BA,Acajutiba,2900306,,http://pt.dbpedia.org/resource/Acajutiba,http://www.wikidata.org/entity/Q1761962
BA,Adustina,2900355,http://dbpedia.org/resource/Adustina,http://pt.dbpedia.org/resource/Adustina,http://www.wikidata.org/entity/Q1762152
BA,Aiquara,2900603,http://dbpedia.org/resource/Aiquara,http://pt.dbpedia.org/resource/Aiquara,http://www.wikidata.org/entity/Q560381
BA,Alagoinhas,2900702,http://dbpedia.org/resource/Alagoinhas,http://pt.dbpedia.org/resource/Alagoinhas,http://www.wikidata.org/entity/Q818261
BA,Alcobaça,2900801,"http://dbpedia.org/resource/Alcobaça,_Bahia",http://pt.dbpedia.org/resource/Alcobaça_(Bahia),http://www.wikidata.org/entity/Q22063205
BA,Almadina,2900900,"http://dbpedia.org/resource/Almadina,_Bahia",http://pt.dbpedia.org/resource/Almadina,http://www.wikidata.org/entity/Q1762121
BA,Amargosa,2901007,"http://dbpedia.org/resource/Amargosa,_Bahia",http://pt.dbpedia.org/resource/Amargosa,http://www.wikidata.org/entity/Q1648060
BA,Amélia Rodrigues,2901106,http://dbpedia.org/resource/Amélia_Rodrigues,http://pt.dbpedia.org/resource/Amélia_Rodrigues_(Bahia),http://www.wikidata.org/entity/Q654725
BA,América Dourada,2901155,http://dbpedia.org/resource/América_Dourada,http://pt.dbpedia.org/resource/América_Dourada,http://www.wikidata.org/entity/Q1762100
BA,Anagé,2901205,http://dbpedia.org/resource/Anagé,http://pt.dbpedia.org/resource/Anagé,http://www.wikidata.org/entity/Q1772546
BA,Andaraí,2901304,http://dbpedia.org/resource/Andaraí,http://pt.dbpedia.org/resource/Andaraí,http://www.wikidata.org/entity/Q490022
BA,Andorinha,2901353,http://dbpedia.org/resource/Andorinha,http://pt.dbpedia.org/resource/Andorinha_(Bahia),http://www.wikidata.org/entity/Q1796352
BA,Angical,2901403,http://dbpedia.org/resource/Angical,http://pt.dbpedia.org/resource/Angical,http://www.wikidata.org/entity/Q1762342
BA,Anguera,2901502,http://dbpedia.org/resource/Anguera,http://pt.dbpedia.org/resource/Anguera,http://www.wikidata.org/entity/Q22050312
BA,Antas,2901601,"http://dbpedia.org/resource/Antas,_Bahia",http://pt.dbpedia.org/resource/Antas_(Bahia),http://www.wikidata.org/entity/Q22063195
BA,Antônio Cardoso,2901700,http://dbpedia.org/resource/Antônio_Cardoso,http://pt.dbpedia.org/resource/Antônio_Cardoso,http://www.wikidata.org/entity/Q1772510
BA,Antônio Gonçalves,2901809,http://dbpedia.org/resource/Antônio_Gonçalves,http://pt.dbpedia.org/resource/Antônio_Gonçalves_(Bahia),http://www.wikidata.org/entity/Q1772563
BA,Aporá,2901908,http://dbpedia.org/resource/Aporá,http://pt.dbpedia.org/resource/Aporá,http://www.wikidata.org/entity/Q1762391
BA,Apuarema,2901957,http://dbpedia.org/resource/Apuarema,http://pt.dbpedia.org/resource/Apuarema,http://www.wikidata.org/entity/Q1772630
BA,Aracatu,2902005,http://dbpedia.org/resource/Aracatu,http://pt.dbpedia.org/resource/Aracatu,http://www.wikidata.org/entity/Q1762365
BA,Araci,2902104,http://dbpedia.org/resource/Araci,http://pt.dbpedia.org/resource/Araci,http://www.wikidata.org/entity/Q22063188
BA,Aramari,2902203,"http://dbpedia.org/resource/Aramari,_Bahia",http://pt.dbpedia.org/resource/Aramari,http://www.wikidata.org/entity/Q1762004
BA,Arataca,2902252,http://dbpedia.org/resource/Arataca,http://pt.dbpedia.org/resource/Arataca,http://www.wikidata.org/entity/Q1648079
BA,Aratuípe,2902302,http://dbpedia.org/resource/Aratuípe,http://pt.dbpedia.org/resource/Aratuípe,http://www.wikidata.org/entity/Q1762335
BA,Araçás,2902054,http://dbpedia.org/resource/Araças,http://pt.dbpedia.org/resource/Araçás_(Bahia),http://www.wikidata.org/entity/Q1762140
BA,Aurelino Leal,2902401,http://dbpedia.org/resource/Aurelino_Leal,http://pt.dbpedia.org/resource/Aurelino_Leal,http://www.wikidata.org/entity/Q513600
BA,Baianópolis,2902500,http://dbpedia.org/resource/Baianópolis,http://pt.dbpedia.org/resource/Baianópolis,http://www.wikidata.org/entity/Q1761984
BA,Baixa Grande,2902609,http://dbpedia.org/resource/Baixa_Grande,http://pt.dbpedia.org/resource/Baixa_Grande,http://www.wikidata.org/entity/Q1762467
BA,Banzaê,2902658,http://dbpedia.org/resource/Banzaê,http://pt.dbpedia.org/resource/Banzaê,http://www.wikidata.org/entity/Q1761992
BA,Barra,2902708,"http://dbpedia.org/resource/Barra,_Bahia",http://pt.dbpedia.org/resource/Barra_(Bahia),http://www.wikidata.org/entity/Q22048142
BA,Barra da Estiva,2902807,http://dbpedia.org/resource/Barra_da_Estiva,http://pt.dbpedia.org/resource/Barra_da_Estiva,http://www.wikidata.org/entity/Q1795377
BA,Barra do Choça,2902906,http://dbpedia.org/resource/Barra_do_Choça,http://pt.dbpedia.org/resource/Barra_do_Choça,http://www.wikidata.org/entity/Q1761997
BA,Barra do Mendes,2903003,http://dbpedia.org/resource/Barra_do_Mendes,http://pt.dbpedia.org/resource/Barra_do_Mendes,http://www.wikidata.org/entity/Q1761974
BA,Barra do Rocha,2903102,http://dbpedia.org/resource/Barra_do_Rocha,http://pt.dbpedia.org/resource/Barra_do_Rocha,http://www.wikidata.org/entity/Q1761936
BA,Barreiras,2903201,http://dbpedia.org/resource/Barreiras,http://pt.dbpedia.org/resource/Barreiras,http://www.wikidata.org/entity/Q1384520
BA,Barro Alto,2903235,"http://dbpedia.org/resource/Barro_Alto,_Bahia",http://pt.dbpedia.org/resource/Barro_Alto_(Bahia),http://www.wikidata.org/entity/Q2028167
BA,Barro Preto,2903300,http://dbpedia.org/resource/Barro_Preto,http://pt.dbpedia.org/resource/Barro_Preto,http://www.wikidata.org/entity/Q1761886
BA,Barrocas,2903276,http://dbpedia.org/resource/Barrocas,http://pt.dbpedia.org/resource/Barrocas,http://www.wikidata.org/entity/Q1808142
BA,Belmonte,2903409,"http://dbpedia.org/resource/Belmonte,_Bahia",http://pt.dbpedia.org/resource/Belmonte_(Bahia),http://www.wikidata.org/entity/Q816112
BA,Belo Campo,2903508,http://dbpedia.org/resource/Belo_Campo,http://pt.dbpedia.org/resource/Belo_Campo,http://www.wikidata.org/entity/Q642874
BA,Biritinga,2903607,http://dbpedia.org/resource/Biritinga,http://pt.dbpedia.org/resource/Biritinga,http://www.wikidata.org/entity/Q865464
BA,Boa Nova,2903706,http://dbpedia.org/resource/Boa_Nova,,http://www.wikidata.org/entity/Q1772514
BA,Boa Vista do Tupim,2903805,http://dbpedia.org/resource/Boa_Vista_do_Tupim,http://pt.dbpedia.org/resource/Boa_Vista_do_Tupim,http://www.wikidata.org/entity/Q770067
BA,Bom Jesus da Lapa,2903904,http://dbpedia.org/resource/Bom_Jesus_da_Lapa,http://pt.dbpedia.org/resource/Bom_Jesus_da_Lapa,http://www.wikidata.org/entity/Q891727
BA,Bom Jesus da Serra,2903953,http://dbpedia.org/resource/Bom_Jesus_da_Serra,http://pt.dbpedia.org/resource/Bom_Jesus_da_Serra,http://www.wikidata.org/entity/Q1762021
BA,Boninal,2904001,http://dbpedia.org/resource/Boninal,http://pt.dbpedia.org/resource/Boninal,http://www.wikidata.org/entity/Q1795278
BA,Bonito,2904050,"http://dbpedia.org/resource/Bonito,_Bahia",http://pt.dbpedia.org/resource/Bonito_(Bahia),http://www.wikidata.org/entity/Q1808128
BA,Boquira,2904100,http://dbpedia.org/resource/Boquira,http://pt.dbpedia.org/resource/Boquira,http://www.wikidata.org/entity/Q1772521
BA,Botuporã,2904209,http://dbpedia.org/resource/Botuporã,http://pt.dbpedia.org/resource/Botuporã,http://www.wikidata.org/entity/Q1762094
BA,Brejolândia,2904407,http://dbpedia.org/resource/Brejolândia,http://pt.dbpedia.org/resource/Brejolândia,http://www.wikidata.org/entity/Q1761968
BA,Brejões,2904308,http://dbpedia.org/resource/Brejões,http://pt.dbpedia.org/resource/Brejões,http://www.wikidata.org/entity/Q1800651
BA,Brotas de Macaúbas,2904506,http://dbpedia.org/resource/Brotas_de_Macaúbas,http://pt.dbpedia.org/resource/Brotas_de_Macaúbas,http://www.wikidata.org/entity/Q1762399
BA,Brumado,2904605,http://dbpedia.org/resource/Brumado,http://pt.dbpedia.org/resource/Brumado,http://www.wikidata.org/entity/Q22048853
BA,Buerarema,2904704,,http://pt.dbpedia.org/resource/Buerarema,http://www.wikidata.org/entity/Q1761955
BA,Buritirama,2904753,http://dbpedia.org/resource/Buritirama,http://pt.dbpedia.org/resource/Buritirama,http://www.wikidata.org/entity/Q1795342
BA,Caatiba,2904803,http://dbpedia.org/resource/Caatiba,http://pt.dbpedia.org/resource/Caatiba,http://www.wikidata.org/entity/Q1648887
BA,Cabaceiras do Paraguaçu,2904852,http://dbpedia.org/resource/Cabaceiras_do_Paraguaçu,http://pt.dbpedia.org/resource/Cabaceiras_do_Paraguaçu,http://www.wikidata.org/entity/Q980565
BA,Cachoeira,2904902,http://dbpedia.org/resource/Cachoeira,http://pt.dbpedia.org/resource/Cachoeira_(Bahia),http://www.wikidata.org/entity/Q985576
BA,Caculé,2905008,http://dbpedia.org/resource/Caculé,http://pt.dbpedia.org/resource/Caculé,http://www.wikidata.org/entity/Q1795313
BA,Caetanos,2905156,http://dbpedia.org/resource/Caetanos,http://pt.dbpedia.org/resource/Caetanos,http://www.wikidata.org/entity/Q1762013
BA,Caetité,2905206,http://dbpedia.org/resource/Caetité,http://pt.dbpedia.org/resource/Caetité,http://www.wikidata.org/entity/Q1795371
BA,Cafarnaum,2905305,http://dbpedia.org/resource/Cafarnaum,http://pt.dbpedia.org/resource/Cafarnaum_(Bahia),http://www.wikidata.org/entity/Q1808307
BA,Cairu,2905404,http://dbpedia.org/resource/Cairu,http://pt.dbpedia.org/resource/Cairu,http://www.wikidata.org/entity/Q960632
BA,Caldeirão Grande,2905503,http://dbpedia.org/resource/Caldeirão_Grande,http://pt.dbpedia.org/resource/Caldeirão_Grande,http://www.wikidata.org/entity/Q283971
BA,Camacan,2905602,http://dbpedia.org/resource/Camacan,,http://www.wikidata.org/entity/Q1772542
BA,Camamu,2905800,http://dbpedia.org/resource/Camamu,http://pt.dbpedia.org/resource/Camamu,http://www.wikidata.org/entity/Q1795776
BA,Camaçari,2905701,http://dbpedia.org/resource/Camaçari,http://pt.dbpedia.org/resource/Camaçari,http://www.wikidata.org/entity/Q1136204
BA,Campo Alegre de Lourdes,2905909,http://dbpedia.org/resource/Campo_Alegre_de_Lourdes,http://pt.dbpedia.org/resource/Campo_Alegre_de_Lourdes,http://www.wikidata.org/entity/Q1798839
BA,Campo Formoso,2906006,http://dbpedia.org/resource/Campo_Formoso,http://pt.dbpedia.org/resource/Campo_Formoso,http://www.wikidata.org/entity/Q1808046
BA,Canarana,2906204,http://dbpedia.org/resource/Canarana,http://pt.dbpedia.org/resource/Canarana_(Bahia),http://www.wikidata.org/entity/Q674476
BA,Canavieiras,2906303,http://dbpedia.org/resource/Canavieiras,http://pt.dbpedia.org/resource/Canavieiras,http://www.wikidata.org/entity/Q1772515
BA,Candeal,2906402,http://dbpedia.org/resource/Candeal,http://pt.dbpedia.org/resource/Candeal,http://www.wikidata.org/entity/Q1795769
BA,Candeias,2906501,http://dbpedia.org/resource/Candeias,http://pt.dbpedia.org/resource/Candeias_(Bahia),http://www.wikidata.org/entity/Q1762379
BA,Candiba,2906600,http://dbpedia.org/resource/Candiba,http://pt.dbpedia.org/resource/Candiba,http://www.wikidata.org/entity/Q1798833
BA,Cansanção,2906808,http://dbpedia.org/resource/Cansanção,http://pt.dbpedia.org/resource/Cansanção,http://www.wikidata.org/entity/Q508999
BA,Canudos,2906824,http://dbpedia.org/resource/Canudos,http://pt.dbpedia.org/resource/Canudos,http://www.wikidata.org/entity/Q653656
BA,Canápolis,2906105,"http://dbpedia.org/resource/Canápolis,_Bahia",http://pt.dbpedia.org/resource/Canápolis_(Bahia),http://www.wikidata.org/entity/Q1806851
BA,Capela do Alto Alegre,2906857,http://dbpedia.org/resource/Capela_do_Alto_Alegre,http://pt.dbpedia.org/resource/Capela_do_Alto_Alegre,http://www.wikidata.org/entity/Q961459
BA,Capim Grosso,2906873,http://dbpedia.org/resource/Capim_Grosso,http://pt.dbpedia.org/resource/Capim_Grosso,http://www.wikidata.org/entity/Q22047292
BA,Caravelas,2906907,http://dbpedia.org/resource/Caravelas,http://pt.dbpedia.org/resource/Caravelas_(Bahia),http://www.wikidata.org/entity/Q985956
BA,Caraíbas,2906899,http://dbpedia.org/resource/Caraíbas,http://pt.dbpedia.org/resource/Caraíbas_(Bahia),http://www.wikidata.org/entity/Q1800637
BA,Cardeal da Silva,2907004,http://dbpedia.org/resource/Cardeal_da_Silva,http://pt.dbpedia.org/resource/Cardeal_da_Silva,http://www.wikidata.org/entity/Q1761958
BA,Carinhanha,2907103,http://dbpedia.org/resource/Carinhanha,http://pt.dbpedia.org/resource/Carinhanha,http://www.wikidata.org/entity/Q985608
BA,Casa Nova,2907202,http://dbpedia.org/resource/Casa_Nova,http://pt.dbpedia.org/resource/Casa_Nova,http://www.wikidata.org/entity/Q1795593
BA,Castro Alves,2907301,"http://dbpedia.org/resource/Castro_Alves,_Bahia",http://pt.dbpedia.org/resource/Castro_Alves_(Bahia),http://www.wikidata.org/entity/Q1764155
BA,Catolândia,2907400,http://dbpedia.org/resource/Catolândia,http://pt.dbpedia.org/resource/Catolândia,http://www.wikidata.org/entity/Q747832
BA,Catu,2907509,http://dbpedia.org/resource/Catu,http://pt.dbpedia.org/resource/Catu,http://www.wikidata.org/entity/Q22047609
BA,Caturama,2907558,http://dbpedia.org/resource/Caturama,http://pt.dbpedia.org/resource/Caturama,http://www.wikidata.org/entity/Q1795587
BA,Caém,2905107,http://dbpedia.org/resource/Caém,http://pt.dbpedia.org/resource/Caém,http://www.wikidata.org/entity/Q1946795
BA,Central,2907608,"http://dbpedia.org/resource/Central,_Bahia",http://pt.dbpedia.org/resource/Central_(Bahia),http://www.wikidata.org/entity/Q2021433
BA,Chorrochó,2907707,http://dbpedia.org/resource/Chorrochó,http://pt.dbpedia.org/resource/Chorrochó,http://www.wikidata.org/entity/Q1796395
BA,Cipó,2907905,http://dbpedia.org/resource/Cipó,http://pt.dbpedia.org/resource/Cipó_(Bahia),http://www.wikidata.org/entity/Q1762353
BA,Coaraci,2908002,http://dbpedia.org/resource/Coaraci,http://pt.dbpedia.org/resource/Coaraci,http://www.wikidata.org/entity/Q22046180
BA,Cocos,2908101,"http://dbpedia.org/resource/Cocos,_Bahia",http://pt.dbpedia.org/resource/Cocos,http://www.wikidata.org/entity/Q2028150
BA,Conceição da Feira,2908200,http://dbpedia.org/resource/Conceição_da_Feira,http://pt.dbpedia.org/resource/Conceição_da_Feira,http://www.wikidata.org/entity/Q1762474
BA,Conceição do Almeida,2908309,http://dbpedia.org/resource/Conceição_do_Almeida,http://pt.dbpedia.org/resource/Conceição_do_Almeida,http://www.wikidata.org/entity/Q1772585
BA,Conceição do Coité,2908408,http://dbpedia.org/resource/Conceição_do_Coité,http://pt.dbpedia.org/resource/Conceição_do_Coité,http://www.wikidata.org/entity/Q1772525
BA,Conceição do Jacuípe,2908507,http://dbpedia.org/resource/Conceição_do_Jacuípe,http://pt.dbpedia.org/resource/Conceição_do_Jacuípe,http://www.wikidata.org/entity/Q988781
BA,Conde,2908606,"http://dbpedia.org/resource/Conde,_Bahia",http://pt.dbpedia.org/resource/Conde_(Bahia),http://www.wikidata.org/entity/Q1003399
BA,Condeúba,2908705,http://dbpedia.org/resource/Condeúba,http://pt.dbpedia.org/resource/Condeúba,http://www.wikidata.org/entity/Q596466
BA,Contendas do Sincorá,2908804,http://dbpedia.org/resource/Contendas_do_Sincorá,http://pt.dbpedia.org/resource/Contendas_do_Sincorá,http://www.wikidata.org/entity/Q1796433
BA,Coração de Maria,2908903,http://dbpedia.org/resource/Coração_de_Maria,http://pt.dbpedia.org/resource/Coração_de_Maria,http://www.wikidata.org/entity/Q1762086
BA,Cordeiros,2909000,http://dbpedia.org/resource/Cordeiros,http://pt.dbpedia.org/resource/Cordeiros,http://www.wikidata.org/entity/Q1800634
BA,Coribe,2909109,,,
BA,Coronel João Sá,2909208,http://dbpedia.org/resource/Coronel_João_Sá,http://pt.dbpedia.org/resource/Coronel_João_Sá,http://www.wikidata.org/entity/Q1772667
BA,Correntina,2909307,http://dbpedia.org/resource/Correntina,http://pt.dbpedia.org/resource/Correntina,http://www.wikidata.org/entity/Q1061205
BA,Cotegipe,2909406,http://dbpedia.org/resource/Cotegipe,http://pt.dbpedia.org/resource/Cotegipe,http://www.wikidata.org/entity/Q1761906
BA,Cravolândia,2909505,http://dbpedia.org/resource/Cravolândia,http://pt.dbpedia.org/resource/Cravolândia,http://www.wikidata.org/entity/Q1795391
BA,Cristópolis,2909703,http://dbpedia.org/resource/Cristópolis,http://pt.dbpedia.org/resource/Cristópolis,http://www.wikidata.org/entity/Q1761896
BA,Crisópolis,2909604,,http://pt.dbpedia.org/resource/Crisópolis,http://www.wikidata.org/entity/Q578451
BA,Cruz das Almas,2909802,http://dbpedia.org/resource/Cruz_das_Almas,http://pt.dbpedia.org/resource/Cruz_das_Almas,http://www.wikidata.org/entity/Q1648067
BA,Curaçá,2909901,http://dbpedia.org/resource/Curaçá,http://pt.dbpedia.org/resource/Curaçá,http://www.wikidata.org/entity/Q677518
BA,Cândido Sales,2906709,http://dbpedia.org/resource/Cândido_Sales,http://pt.dbpedia.org/resource/Cândido_Sales,http://www.wikidata.org/entity/Q597716
BA,Cícero Dantas,2907806,http://dbpedia.org/resource/Cícero_Dantas,http://pt.dbpedia.org/resource/Cícero_Dantas,http://www.wikidata.org/entity/Q1761858
BA,Dias d'Ávila,2910057,http://dbpedia.org/resource/Dias_d'Ávila,http://pt.dbpedia.org/resource/Dias_d'Ávila,http://www.wikidata.org/entity/Q1761912
BA,Dom Basílio,2910107,http://dbpedia.org/resource/Dom_Basílio,http://pt.dbpedia.org/resource/Dom_Basílio,http://www.wikidata.org/entity/Q963778
BA,Dom Macedo Costa,2910206,http://dbpedia.org/resource/Dom_Macedo_Costa,http://pt.dbpedia.org/resource/Dom_Macedo_Costa,http://www.wikidata.org/entity/Q1761928
BA,Dário Meira,2910008,http://dbpedia.org/resource/Dário_Meira,http://pt.dbpedia.org/resource/Dário_Meira,http://www.wikidata.org/entity/Q776188
BA,Elísio Medrado,2910305,http://dbpedia.org/resource/Elísio_Medrado,http://pt.dbpedia.org/resource/Elísio_Medrado,http://www.wikidata.org/entity/Q1772552
BA,Encruzilhada,2910404,,http://pt.dbpedia.org/resource/Encruzilhada_(Bahia),http://www.wikidata.org/entity/Q1795353
BA,Entre Rios,2910503,"http://dbpedia.org/resource/Entre_Rios,_Bahia",http://pt.dbpedia.org/resource/Entre_Rios_(Bahia),http://www.wikidata.org/entity/Q1806968
